,product_name,product_price,product_memory,product_color,product_url,img_url
1, iPhone 14 Pro Max 128GB | Chính hãng VN/A ,26.790.000 đ,128GB,Vàng,https://cellphones.com.vn/iphone-14-pro-max.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/_/t_m_18.png"
2, iPhone 14 Pro Max 128GB | Chính hãng VN/A ,26.790.000 đ,128GB,Bạc,https://cellphones.com.vn/iphone-14-pro-max.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/_/t_m_18.png"
3, iPhone 14 Pro Max 128GB | Chính hãng VN/A ,26.790.000 đ,128GB,Đen,https://cellphones.com.vn/iphone-14-pro-max.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/_/t_m_18.png"
4, iPhone 14 Pro Max 128GB | Chính hãng VN/A ,26.790.000 đ,128GB,Tím,https://cellphones.com.vn/iphone-14-pro-max.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/_/t_m_18.png"
5, iPhone 14 Plus 128GB | Chính hãng VN/A ,21.390.000 đ,128GB,Đen,https://cellphones.com.vn/iphone-14-plus.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/p/h/photo_2022-09-28_21-58-51_4.jpg"
6, iPhone 14 Plus 128GB | Chính hãng VN/A ,21.390.000 đ,128GB,Đỏ,https://cellphones.com.vn/iphone-14-plus.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/p/h/photo_2022-09-28_21-58-51_4.jpg"
7, iPhone 14 Plus 128GB | Chính hãng VN/A ,21.390.000 đ,128GB,Trắng,https://cellphones.com.vn/iphone-14-plus.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/p/h/photo_2022-09-28_21-58-51_4.jpg"
8, iPhone 14 Plus 128GB | Chính hãng VN/A ,21.390.000 đ,128GB,Tím,https://cellphones.com.vn/iphone-14-plus.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/p/h/photo_2022-09-28_21-58-51_4.jpg"
9, iPhone 14 Plus 128GB | Chính hãng VN/A ,21.390.000 đ,128GB,Vàng,https://cellphones.com.vn/iphone-14-plus.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/p/h/photo_2022-09-28_21-58-51_4.jpg"
10, iPhone 14 Plus 128GB | Chính hãng VN/A ,21.390.000 đ,128GB,Xanh,https://cellphones.com.vn/iphone-14-plus.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/p/h/photo_2022-09-28_21-58-51_4.jpg"
11, ASUS ROG Phone 5S 16GB 256GB ,17.690.000 đ,16GB 256GB,Bạc,https://cellphones.com.vn/asus-rog-phone-5s.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/a/s/asus-rog-phone-5_0002_gsmarena_001_3_1.jpg"
12, ASUS ROG Phone 5S 16GB 256GB ,17.690.000 đ,16GB 256GB,Đen,https://cellphones.com.vn/asus-rog-phone-5s.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/a/s/asus-rog-phone-5_0002_gsmarena_001_3_1.jpg"
13, iPhone 14 Plus 256GB | Chính hãng VN/A ,23.590.000 đ,256GB,Vàng,https://cellphones.com.vn/iphone-14-plus-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/p/h/photo_2022-09-28_21-58-51_6.jpg"
14, iPhone 14 Plus 256GB | Chính hãng VN/A ,23.590.000 đ,256GB,Đen,https://cellphones.com.vn/iphone-14-plus-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/p/h/photo_2022-09-28_21-58-51_6.jpg"
15, iPhone 14 Plus 256GB | Chính hãng VN/A ,23.590.000 đ,256GB,Tím,https://cellphones.com.vn/iphone-14-plus-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/p/h/photo_2022-09-28_21-58-51_6.jpg"
16, iPhone 14 Plus 256GB | Chính hãng VN/A ,23.590.000 đ,256GB,Trắng,https://cellphones.com.vn/iphone-14-plus-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/p/h/photo_2022-09-28_21-58-51_6.jpg"
17, iPhone 14 Plus 256GB | Chính hãng VN/A ,23.590.000 đ,256GB,Đỏ,https://cellphones.com.vn/iphone-14-plus-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/p/h/photo_2022-09-28_21-58-51_6.jpg"
18, iPhone 14 Plus 256GB | Chính hãng VN/A ,23.590.000 đ,256GB,Xanh,https://cellphones.com.vn/iphone-14-plus-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/p/h/photo_2022-09-28_21-58-51_6.jpg"
19, Xiaomi 11 Lite 5G NE ,6.790.000 đ,128GB,Hồng,https://cellphones.com.vn/xiaomi-11-lite-5g-ne.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-11-lite-5g-014_1.jpg"
20, Xiaomi 11 Lite 5G NE ,6.790.000 đ,128GB,Trắng,https://cellphones.com.vn/xiaomi-11-lite-5g-ne.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-11-lite-5g-014_1.jpg"
21, Xiaomi 11 Lite 5G NE ,6.790.000 đ,128GB,Đen,https://cellphones.com.vn/xiaomi-11-lite-5g-ne.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-11-lite-5g-014_1.jpg"
22, Xiaomi 11 Lite 5G NE ,6.790.000 đ,128GB,Xanh,https://cellphones.com.vn/xiaomi-11-lite-5g-ne.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-11-lite-5g-014_1.jpg"
23, Samsung Galaxy A14 4G ,3.990.000 đ,128GB,Đỏ,https://cellphones.com.vn/samsung-galaxy-a14-4g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung-galaxy-a14-4g.jpg"
24, Samsung Galaxy A14 4G ,3.990.000 đ,128GB,Đen,https://cellphones.com.vn/samsung-galaxy-a14-4g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung-galaxy-a14-4g.jpg"
25, Samsung Galaxy A14 4G ,3.990.000 đ,128GB,Bạc,https://cellphones.com.vn/samsung-galaxy-a14-4g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung-galaxy-a14-4g.jpg"
26, Samsung Galaxy A14 5G ,4.690.000 đ,128GB,Bạc,https://cellphones.com.vn/samsung-galaxy-a14.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung-galaxy-a14_1_.jpg"
27, Samsung Galaxy A14 5G ,4.690.000 đ,128GB,Đỏ,https://cellphones.com.vn/samsung-galaxy-a14.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung-galaxy-a14_1_.jpg"
28, Samsung Galaxy A14 5G ,4.690.000 đ,128GB,Đen,https://cellphones.com.vn/samsung-galaxy-a14.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung-galaxy-a14_1_.jpg"
29, Xiaomi Mi 11 Lite 5G ,7.490.000 đ,128GB,Vàng,https://cellphones.com.vn/xiaomi-mi-11-lite.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-mi-11-lite-5g-2_10.png"
30, Xiaomi Mi 11 Lite 5G ,7.490.000 đ,128GB,Đen,https://cellphones.com.vn/xiaomi-mi-11-lite.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-mi-11-lite-5g-2_10.png"
31, Xiaomi Mi 11 Lite 5G ,7.490.000 đ,128GB,Xanh bạc hà,https://cellphones.com.vn/xiaomi-mi-11-lite.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-mi-11-lite-5g-2_10.png"
32, iPhone 14 Pro Max 256GB | Chính hãng VN/A ,29.750.000 đ,256GB,Vàng,https://cellphones.com.vn/iphone-14-pro-max-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/v/_/v_ng_20.png"
33, iPhone 14 Pro Max 256GB | Chính hãng VN/A ,29.750.000 đ,256GB,Bạc,https://cellphones.com.vn/iphone-14-pro-max-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/v/_/v_ng_20.png"
34, iPhone 14 Pro Max 256GB | Chính hãng VN/A ,29.750.000 đ,256GB,Đen,https://cellphones.com.vn/iphone-14-pro-max-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/v/_/v_ng_20.png"
35, iPhone 14 Pro Max 256GB | Chính hãng VN/A ,29.750.000 đ,256GB,Tím,https://cellphones.com.vn/iphone-14-pro-max-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/v/_/v_ng_20.png"
36, iPhone 14 Pro Max 512GB | Chính hãng VN/A ,36.190.000 đ,512GB,Bạc,https://cellphones.com.vn/iphone-14-pro-max-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/_/t_m-iphone-14-pro_2.png"
37, iPhone 14 Pro Max 512GB | Chính hãng VN/A ,36.190.000 đ,512GB,Vàng,https://cellphones.com.vn/iphone-14-pro-max-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/_/t_m-iphone-14-pro_2.png"
38, iPhone 14 Pro Max 512GB | Chính hãng VN/A ,36.190.000 đ,512GB,Tím,https://cellphones.com.vn/iphone-14-pro-max-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/_/t_m-iphone-14-pro_2.png"
39, iPhone 14 Pro Max 512GB | Chính hãng VN/A ,36.190.000 đ,512GB,Đen,https://cellphones.com.vn/iphone-14-pro-max-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/_/t_m-iphone-14-pro_2.png"
40, Samsung Galaxy A73 128GB ,9.490.000 đ,8GB 128GB,Xám,https://cellphones.com.vn/samsung-galaxy-a73-128gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung-galaxy-a73-1-600x600_3.jpg"
41, Samsung Galaxy A73 128GB ,9.490.000 đ,8GB 128GB,Trắng,https://cellphones.com.vn/samsung-galaxy-a73-128gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung-galaxy-a73-1-600x600_3.jpg"
42, Samsung Galaxy A73 128GB ,9.490.000 đ,8GB 128GB,Xanh,https://cellphones.com.vn/samsung-galaxy-a73-128gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung-galaxy-a73-1-600x600_3.jpg"
43, Samsung Galaxy S23 Plus 8GB 256GB ,23.990.000 đ,256GB,Tím,https://cellphones.com.vn/samsung-galaxy-s23-plus.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/_/g/_global_version_sm-s916_galaxys23plus_front_cream_221122.jpg"
44, Samsung Galaxy S23 Plus 8GB 256GB ,23.990.000 đ,256GB,Đen,https://cellphones.com.vn/samsung-galaxy-s23-plus.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/_/g/_global_version_sm-s916_galaxys23plus_front_cream_221122.jpg"
45, Samsung Galaxy S23 Plus 8GB 256GB ,23.990.000 đ,256GB,Xanh,https://cellphones.com.vn/samsung-galaxy-s23-plus.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/_/g/_global_version_sm-s916_galaxys23plus_front_cream_221122.jpg"
46, Samsung Galaxy S23 Plus 8GB 256GB ,23.990.000 đ,256GB,Trắng,https://cellphones.com.vn/samsung-galaxy-s23-plus.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/_/g/_global_version_sm-s916_galaxys23plus_front_cream_221122.jpg"
47, Samsung galaxy S23 Plus 8GB 512GB ,26.990.000 đ,512GB,Đen,https://cellphones.com.vn/samsung-galaxy-s23-plus-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/_/g/_global_version_sm-s916_galaxys23plus_front_cream_221122_2.jpg"
48, Samsung galaxy S23 Plus 8GB 512GB ,26.990.000 đ,512GB,Tím,https://cellphones.com.vn/samsung-galaxy-s23-plus-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/_/g/_global_version_sm-s916_galaxys23plus_front_cream_221122_2.jpg"
49, Samsung galaxy S23 Plus 8GB 512GB ,26.990.000 đ,512GB,Trắng,https://cellphones.com.vn/samsung-galaxy-s23-plus-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/_/g/_global_version_sm-s916_galaxys23plus_front_cream_221122_2.jpg"
50, Samsung galaxy S23 Plus 8GB 512GB ,26.990.000 đ,512GB,Xanh,https://cellphones.com.vn/samsung-galaxy-s23-plus-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/_/g/_global_version_sm-s916_galaxys23plus_front_cream_221122_2.jpg"
51, Samsung Galaxy A23 4G ,4.390.000 đ,128GB,Cam,https://cellphones.com.vn/samsung-galaxy-a23.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung-galaxy-a23-cam-thumb-600x600_1.jpg"
52, Samsung Galaxy A23 4G ,4.390.000 đ,128GB,Xanh dương,https://cellphones.com.vn/samsung-galaxy-a23.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung-galaxy-a23-cam-thumb-600x600_1.jpg"
53, Samsung Galaxy A23 4G ,4.390.000 đ,128GB,Đen,https://cellphones.com.vn/samsung-galaxy-a23.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung-galaxy-a23-cam-thumb-600x600_1.jpg"
54, Samsung Galaxy A23 5G ,4.890.000 đ,128GB,Đen,https://cellphones.com.vn/samsung-galaxy-a23-5g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/2/2/22_14.jpg"
55, Samsung Galaxy A23 5G ,4.890.000 đ,128GB,Xanh,https://cellphones.com.vn/samsung-galaxy-a23-5g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/2/2/22_14.jpg"
56, Samsung Galaxy S23 Ultra 256GB ,26.990.000 đ,8GB 256GB,Tím,https://cellphones.com.vn/samsung-galaxy-s23-ultra.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/a/galaxys23ultra_front_green_221122_2.jpg"
57, Samsung Galaxy S23 Ultra 256GB ,26.990.000 đ,8GB 256GB,Đen,https://cellphones.com.vn/samsung-galaxy-s23-ultra.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/a/galaxys23ultra_front_green_221122_2.jpg"
58, Samsung Galaxy S23 Ultra 256GB ,26.990.000 đ,8GB 256GB,Trắng,https://cellphones.com.vn/samsung-galaxy-s23-ultra.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/a/galaxys23ultra_front_green_221122_2.jpg"
59, Samsung Galaxy S23 Ultra 256GB ,26.990.000 đ,8GB 256GB,Xanh,https://cellphones.com.vn/samsung-galaxy-s23-ultra.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/a/galaxys23ultra_front_green_221122_2.jpg"
60, Samsung Galaxy A54 5G 8GB 128GB ,9.490.000 đ,8GB 128GB,Tím,https://cellphones.com.vn/samsung-galaxy-a54.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung-galaxy-a54_3_.jpg"
61, Samsung Galaxy A54 5G 8GB 128GB ,9.490.000 đ,8GB 128GB,Xanh dương,https://cellphones.com.vn/samsung-galaxy-a54.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung-galaxy-a54_3_.jpg"
62, Samsung Galaxy A54 5G 8GB 128GB ,9.490.000 đ,8GB 128GB,Đen,https://cellphones.com.vn/samsung-galaxy-a54.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung-galaxy-a54_3_.jpg"
63, Samsung Galaxy A54 8GB 256GB ,9.990.000 đ,8GB 256GB,Tím,https://cellphones.com.vn/samsung-galaxy-a54-8gb-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-a546_galaxy_a54_5g_awesome_violet_front_2.png"
64, Samsung Galaxy A54 8GB 256GB ,9.990.000 đ,8GB 256GB,Đen,https://cellphones.com.vn/samsung-galaxy-a54-8gb-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-a546_galaxy_a54_5g_awesome_violet_front_2.png"
65, Samsung Galaxy A54 8GB 256GB ,9.990.000 đ,8GB 256GB,Xanh dương,https://cellphones.com.vn/samsung-galaxy-a54-8gb-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-a546_galaxy_a54_5g_awesome_violet_front_2.png"
66, Samsung Galaxy Z Fold4 ,35.990.000 đ,256GB,Xanh,https://cellphones.com.vn/samsung-galaxy-z-fold-4.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung_galaxy_z_fold_4-7.jpg"
67, Samsung Galaxy Z Fold4 ,35.990.000 đ,256GB,Đen,https://cellphones.com.vn/samsung-galaxy-z-fold-4.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung_galaxy_z_fold_4-7.jpg"
68, Samsung Galaxy Z Fold4 ,35.990.000 đ,256GB,Kem,https://cellphones.com.vn/samsung-galaxy-z-fold-4.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung_galaxy_z_fold_4-7.jpg"
69, Samsung Galaxy S21 FE 8GB 128GB ,10.490.000 đ,8GB 128GB,Trắng,https://cellphones.com.vn/samsung-galaxy-s21-fe-8gb-128gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-g990_s21fe_backfront_lv.png"
70, Samsung Galaxy S21 FE 8GB 128GB ,10.490.000 đ,8GB 128GB,Xanh lá,https://cellphones.com.vn/samsung-galaxy-s21-fe-8gb-128gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-g990_s21fe_backfront_lv.png"
71, Samsung Galaxy S21 FE 8GB 128GB ,10.490.000 đ,8GB 128GB,Tím,https://cellphones.com.vn/samsung-galaxy-s21-fe-8gb-128gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-g990_s21fe_backfront_lv.png"
72, Samsung Galaxy S21 FE 8GB 128GB ,10.490.000 đ,8GB 128GB,Xám,https://cellphones.com.vn/samsung-galaxy-s21-fe-8gb-128gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-g990_s21fe_backfront_lv.png"
73, Samsung Galaxy S22 Ultra (8GB - 128GB) ,17.990.000 đ,8GB 128GB,Trắng,https://cellphones.com.vn/samsung-galaxy-s22-ultra.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-s908_galaxys22ultra_front_burgundy_211119.jpg"
74, Samsung Galaxy S22 Ultra (8GB - 128GB) ,17.990.000 đ,8GB 128GB,Đỏ,https://cellphones.com.vn/samsung-galaxy-s22-ultra.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-s908_galaxys22ultra_front_burgundy_211119.jpg"
75, Samsung Galaxy S22 Ultra (8GB - 128GB) ,17.990.000 đ,8GB 128GB,Xanh,https://cellphones.com.vn/samsung-galaxy-s22-ultra.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-s908_galaxys22ultra_front_burgundy_211119.jpg"
76, Samsung Galaxy S22 Ultra (8GB - 128GB) ,17.990.000 đ,8GB 128GB,Đen,https://cellphones.com.vn/samsung-galaxy-s22-ultra.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-s908_galaxys22ultra_front_burgundy_211119.jpg"
77, Samsung Galaxy S22 Ultra (12GB - 256GB) - Độc quyền ,19.490.000 đ,12GB 256GB,Xanh,https://cellphones.com.vn/samsung-galaxy-s22-ultra-12gb-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-s908_galaxys22ultra_front_phantomblack_211119_2.jpg"
78, Samsung Galaxy S22 Ultra (12GB - 256GB) - Độc quyền ,19.490.000 đ,12GB 256GB,Đen,https://cellphones.com.vn/samsung-galaxy-s22-ultra-12gb-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-s908_galaxys22ultra_front_phantomblack_211119_2.jpg"
79, Samsung Galaxy S22 Ultra (12GB - 256GB) - Độc quyền ,19.490.000 đ,12GB 256GB,Đỏ,https://cellphones.com.vn/samsung-galaxy-s22-ultra-12gb-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-s908_galaxys22ultra_front_phantomblack_211119_2.jpg"
80, Samsung Galaxy S22 Ultra (12GB - 256GB) - Độc quyền ,19.490.000 đ,12GB 256GB,Trắng,https://cellphones.com.vn/samsung-galaxy-s22-ultra-12gb-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-s908_galaxys22ultra_front_phantomblack_211119_2.jpg"
81, Samsung Galaxy Z Flip4 128GB ,15.990.000 đ,128GB,Vàng,https://cellphones.com.vn/samsung-galaxy-z-flip-4.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung_galaxy_z_flip_m_i_2022-1_1.jpg"
82, Samsung Galaxy Z Flip4 128GB ,15.990.000 đ,128GB,Tím,https://cellphones.com.vn/samsung-galaxy-z-flip-4.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung_galaxy_z_flip_m_i_2022-1_1.jpg"
83, Samsung Galaxy Z Flip4 128GB ,15.990.000 đ,128GB,Xám,https://cellphones.com.vn/samsung-galaxy-z-flip-4.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung_galaxy_z_flip_m_i_2022-1_1.jpg"
84, Samsung Galaxy Z Flip4 128GB ,15.990.000 đ,128GB,Xanh,https://cellphones.com.vn/samsung-galaxy-z-flip-4.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung_galaxy_z_flip_m_i_2022-1_1.jpg"
85, Samsung Galaxy Z Flip4 256GB ,17.990.000 đ,256GB,Kem,https://cellphones.com.vn/samsung-galaxy-z-flip-4-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung_galaxy_z_flip_m_i_2022-1_2.jpg"
86, Samsung Galaxy Z Flip4 256GB ,17.990.000 đ,256GB,Tím,https://cellphones.com.vn/samsung-galaxy-z-flip-4-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung_galaxy_z_flip_m_i_2022-1_2.jpg"
87, Samsung Galaxy Z Flip4 256GB ,17.990.000 đ,256GB,Xám,https://cellphones.com.vn/samsung-galaxy-z-flip-4-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung_galaxy_z_flip_m_i_2022-1_2.jpg"
88, Samsung Galaxy Z Flip4 256GB ,17.990.000 đ,256GB,Xanh,https://cellphones.com.vn/samsung-galaxy-z-flip-4-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung_galaxy_z_flip_m_i_2022-1_2.jpg"
89, Samsung Galaxy Z Fold4 512GB ,39.490.000 đ,512GB,Xanh,https://cellphones.com.vn/samsung-galaxy-z-fold-4-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung_galaxy_z_fold_4-7_3.jpg"
90, Samsung Galaxy Z Fold4 512GB ,39.490.000 đ,512GB,Đen,https://cellphones.com.vn/samsung-galaxy-z-fold-4-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung_galaxy_z_fold_4-7_3.jpg"
91, Samsung Galaxy Z Fold4 512GB ,39.490.000 đ,512GB,Kem,https://cellphones.com.vn/samsung-galaxy-z-fold-4-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung_galaxy_z_fold_4-7_3.jpg"
92, Samsung Galaxy S23 Ultra 12GB 512GB,29.990.000 đ,12GB 512GB,Đen,https://cellphones.com.vn/samsung-galaxy-s23-ultra-12gb-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/a/galaxys23ultra_front_green_221122_1.jpg"
